Numeric ID	Editor ID	Constructible Object: Base Return Curve	Constructible Object: Exclude From Workshop LOD	Constructible Object: Filter Not Required To Learn	Constructible Object: Learn Chance	Constructible Object: Learn Method	Constructible Object: Max Workshop Count	Constructible Object: Recipe Filters	Constructible Object: Repair Recipe	Constructible Object: Value	Constructible Object: Workbench Keyword	Description: Description <<TESDescription_Component>>	Form: Child Can Use	Form: Created Item	Form: Has Currents	Form: NavMesh Import Collision	Form: Num Created Items	Form: On Local Map	Form: Playable	Form: Sorting Priority	Form: Tier	Form: Used As Platform	Full Name: Full Name <<TESFullName_Component>>	Requirements: Required Items	Requirements: Required Perks	Requirements: Workbench Keyword	Required Items List
(00203DD9)	co_Outpost_Harvester_Gas_Fluorine	None	false	false	None	Default	None	Recipe Filters[0]::OutpostCategoryHarvesters [id:0x00008406]		0	OutpostCategoryHarvesters		false	OutpostHarvesterGas_FluorineList	false	Filter	1	true	true	2.0000	Tier 0	false		ResInorgCommonAluminum::{5, <None>}, ResInorgCommonNickel::{4, <None>}, ResInorgCommonCopper::{3, <None>}		OutpostCategoryHarvesters	ResInorgCommonAluminum::5, ResInorgCommonNickel::4, ResInorgCommonCopper::3
(0006ACAA)	co_Outpost_Harvester_Gas_Fluorine_01	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterGas_Fluorine_01	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResInorgCommonAluminum::{5, <None>}, ResInorgCommonNickel::{4, <None>}, ResInorgCommonCopper::{3, <None>}		OutpostCategoryHarvesters	ResInorgCommonAluminum::5, ResInorgCommonNickel::4, ResInorgCommonCopper::3
(00203DEB)	co_Outpost_Harvester_Gas_Fluorine_02	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterGas_Fluorine_02_Med	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResMfg_Tier02_MolecularSieve::{2, <None>}, ResMfg_Tier01_AdaptiveFrame::{3, <None>}, ResMfg_Tier01_ReactiveGauge::{2, <None>}, ResInorgRareVanadium::{4, <None>}		OutpostCategoryHarvesters	ResMfg_Tier02_MolecularSieve::2, ResMfg_Tier01_AdaptiveFrame::3, ResMfg_Tier01_ReactiveGauge::2, ResInorgRareVanadium::4
(00203DEA)	co_Outpost_Harvester_Gas_Fluorine_03	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterGas_Fluorine_03_Large	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResMfg_Tier03_SubstrateMolecularSieve::{2, <None>}, ResMfg_Tier01_AdaptiveFrame::{5, <None>}, ResMfg_Tier01_ReactiveGauge::{3, <None>}, ResInorgRareVanadium::{6, <None>}		OutpostCategoryHarvesters	ResMfg_Tier03_SubstrateMolecularSieve::2, ResMfg_Tier01_AdaptiveFrame::5, ResMfg_Tier01_ReactiveGauge::3, ResInorgRareVanadium::6
(00203DD8)	co_Outpost_Harvester_Gas_Helium3	None	false	false	None	Default	None	Recipe Filters[0]::OutpostCategoryHarvesters [id:0x00008406]		0	OutpostCategoryHarvesters		false	OutpostHarvesterGas_HeliumList	false	Filter	1	true	true	3.0000	Tier 0	false		ResInorgCommonAluminum::{5, <None>}, ResInorgCommonNickel::{4, <None>}, ResInorgCommonCopper::{3, <None>}		OutpostCategoryHarvesters	ResInorgCommonAluminum::5, ResInorgCommonNickel::4, ResInorgCommonCopper::3
(0006ACAB)	co_Outpost_Harvester_Gas_Helium3_01	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterGas_Helium3_01	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResInorgCommonAluminum::{5, <None>}, ResInorgCommonNickel::{4, <None>}, ResInorgCommonCopper::{3, <None>}		OutpostCategoryHarvesters	ResInorgCommonAluminum::5, ResInorgCommonNickel::4, ResInorgCommonCopper::3
(00203DE9)	co_Outpost_Harvester_Gas_Helium3_02	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterGas_Helium3_02_Med	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResMfg_Tier02_MolecularSieve::{2, <None>}, ResMfg_Tier01_AdaptiveFrame::{3, <None>}, ResMfg_Tier01_ReactiveGauge::{2, <None>}, ResInorgRareVanadium::{4, <None>}		OutpostCategoryHarvesters	ResMfg_Tier02_MolecularSieve::2, ResMfg_Tier01_AdaptiveFrame::3, ResMfg_Tier01_ReactiveGauge::2, ResInorgRareVanadium::4
(00203DE8)	co_Outpost_Harvester_Gas_Helium3_03	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterGas_Helium3_03_Large	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResMfg_Tier03_SubstrateMolecularSieve::{2, <None>}, ResMfg_Tier01_AdaptiveFrame::{5, <None>}, ResMfg_Tier01_ReactiveGauge::{3, <None>}, ResInorgRareVanadium::{6, <None>}		OutpostCategoryHarvesters	ResMfg_Tier03_SubstrateMolecularSieve::2, ResMfg_Tier01_AdaptiveFrame::5, ResMfg_Tier01_ReactiveGauge::3, ResInorgRareVanadium::6
(00203DD7)	co_Outpost_Harvester_Gas_Neon	None	false	false	None	Default	None	Recipe Filters[0]::OutpostCategoryHarvesters [id:0x00008406]		0	OutpostCategoryHarvesters		false	OutpostHarvesterGas_NeonList	false	Filter	1	true	true	5.0000	Tier 0	false		ResInorgCommonAluminum::{5, <None>}, ResInorgCommonNickel::{4, <None>}, ResInorgCommonCopper::{3, <None>}		OutpostCategoryHarvesters	ResInorgCommonAluminum::5, ResInorgCommonNickel::4, ResInorgCommonCopper::3
(0006ACAD)	co_Outpost_Harvester_Gas_Neon_01	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterGas_Neon_01	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResInorgCommonAluminum::{5, <None>}, ResInorgCommonNickel::{4, <None>}, ResInorgCommonCopper::{3, <None>}		OutpostCategoryHarvesters	ResInorgCommonAluminum::5, ResInorgCommonNickel::4, ResInorgCommonCopper::3
(00203DE7)	co_Outpost_Harvester_Gas_Neon_02	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterGas_Neon_02_Med	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResMfg_Tier02_MolecularSieve::{2, <None>}, ResMfg_Tier01_AdaptiveFrame::{3, <None>}, ResMfg_Tier01_ReactiveGauge::{2, <None>}, ResInorgRareVanadium::{4, <None>}		OutpostCategoryHarvesters	ResMfg_Tier02_MolecularSieve::2, ResMfg_Tier01_AdaptiveFrame::3, ResMfg_Tier01_ReactiveGauge::2, ResInorgRareVanadium::4
(00203DE6)	co_Outpost_Harvester_Gas_Neon_03	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterGas_Neon_03_Large	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResMfg_Tier03_SubstrateMolecularSieve::{2, <None>}, ResMfg_Tier01_AdaptiveFrame::{5, <None>}, ResMfg_Tier01_ReactiveGauge::{3, <None>}, ResInorgRareVanadium::{6, <None>}		OutpostCategoryHarvesters	ResMfg_Tier03_SubstrateMolecularSieve::2, ResMfg_Tier01_AdaptiveFrame::5, ResMfg_Tier01_ReactiveGauge::3, ResInorgRareVanadium::6
(00203DBF)	co_Outpost_Harvester_Gas_Tetrafluorides	None	false	false	None	Default	None	Recipe Filters[0]::OutpostCategoryHarvesters [id:0x00008406]		0	OutpostCategoryHarvesters		false	OutpostHarvesterGas_TetrafluoridesList	false	Filter	1	true	true	6.1875	Tier 0	false		ResInorgCommonAluminum::{5, <None>}, ResInorgCommonNickel::{4, <None>}, ResInorgCommonIron::{3, <None>}		OutpostCategoryHarvesters	ResInorgCommonAluminum::5, ResInorgCommonNickel::4, ResInorgCommonIron::3
(0006ACAF)	co_Outpost_Harvester_Gas_Tetrafluorides_01	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterGas_Tetrafluorides_01	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResInorgCommonAluminum::{5, <None>}, ResInorgCommonNickel::{4, <None>}, ResInorgCommonIron::{3, <None>}		OutpostCategoryHarvesters	ResInorgCommonAluminum::5, ResInorgCommonNickel::4, ResInorgCommonIron::3
(00203DCD)	co_Outpost_Harvester_Gas_Tetrafluorides_02	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterGas_Tetrafluorides_02_Med	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResMfg_Tier02_MolecularSieve::{2, <None>}, ResMfg_Tier01_AdaptiveFrame::{3, <None>}, ResMfg_Tier01_AusteniticManifold::{3, <None>}, ResInorgRareTitanium::{4, <None>}		OutpostCategoryHarvesters	ResMfg_Tier02_MolecularSieve::2, ResMfg_Tier01_AdaptiveFrame::3, ResMfg_Tier01_AusteniticManifold::3, ResInorgRareTitanium::4
(00203DCC)	co_Outpost_Harvester_Gas_Tetrafluorides_03	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterGas_Tetrafluorides_03_Large	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResMfg_Tier03_SubstrateMolecularSieve::{2, <None>}, ResMfg_Tier01_AdaptiveFrame::{5, <None>}, ResMfg_Tier03_VerylManifold::{3, <None>}, ResInorgRareTitanium::{6, <None>}		OutpostCategoryHarvesters	ResMfg_Tier03_SubstrateMolecularSieve::2, ResMfg_Tier01_AdaptiveFrame::5, ResMfg_Tier03_VerylManifold::3, ResInorgRareTitanium::6
(0020275C)	co_Outpost_Harvester_Gas_Veryl	None	false	false	None	Default	None	Recipe Filters[0]::OutpostCategoryHarvesters [id:0x00008406]		0	OutpostCategoryHarvesters		false	OutpostHarvesterGas_VerylList	false	Filter	1	true	true	7.3750	Tier 0	false		ResInorgCommonAluminum::{5, <None>}, ResInorgCommonNickel::{4, <None>}, ResInorgCommonCopper::{3, <None>}		OutpostCategoryHarvesters	ResInorgCommonAluminum::5, ResInorgCommonNickel::4, ResInorgCommonCopper::3
(00202F47)	co_Outpost_Harvester_Gas_Veryl_01	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterGas_Veryl_01	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResInorgCommonAluminum::{5, <None>}, ResInorgCommonNickel::{4, <None>}, ResInorgCommonCopper::{3, <None>}		OutpostCategoryHarvesters	ResInorgCommonAluminum::5, ResInorgCommonNickel::4, ResInorgCommonCopper::3
(0020277E)	co_Outpost_Harvester_Gas_Veryl_02	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterGas_Veryl_02_Med	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResMfg_Tier02_MolecularSieve::{2, <None>}, ResMfg_Tier01_AdaptiveFrame::{3, <None>}, ResMfg_Tier01_ReactiveGauge::{2, <None>}, ResInorgRareVanadium::{4, <None>}		OutpostCategoryHarvesters	ResMfg_Tier02_MolecularSieve::2, ResMfg_Tier01_AdaptiveFrame::3, ResMfg_Tier01_ReactiveGauge::2, ResInorgRareVanadium::4
(0020276A)	co_Outpost_Harvester_Gas_Veryl_03	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterGas_Veryl_03_Large	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResMfg_Tier03_SubstrateMolecularSieve::{2, <None>}, ResMfg_Tier01_AdaptiveFrame::{5, <None>}, ResMfg_Tier01_ReactiveGauge::{3, <None>}, ResInorgRareVanadium::{6, <None>}		OutpostCategoryHarvesters	ResMfg_Tier03_SubstrateMolecularSieve::2, ResMfg_Tier01_AdaptiveFrame::5, ResMfg_Tier01_ReactiveGauge::3, ResInorgRareVanadium::6
(00203DD6)	co_Outpost_Harvester_Gas_Xenon	None	false	false	None	Default	None	Recipe Filters[0]::OutpostCategoryHarvesters [id:0x00008406]		0	OutpostCategoryHarvesters		false	OutpostHarvesterGas_XenonList	false	Filter	1	true	true	9.7500	Tier 0	false		ResInorgCommonAluminum::{5, <None>}, ResInorgCommonNickel::{4, <None>}, ResInorgCommonCopper::{3, <None>}		OutpostCategoryHarvesters	ResInorgCommonAluminum::5, ResInorgCommonNickel::4, ResInorgCommonCopper::3
(0006ACB2)	co_Outpost_Harvester_Gas_Xenon_01	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterGas_Xenon_01	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResInorgCommonAluminum::{5, <None>}, ResInorgCommonNickel::{4, <None>}, ResInorgCommonCopper::{3, <None>}		OutpostCategoryHarvesters	ResInorgCommonAluminum::5, ResInorgCommonNickel::4, ResInorgCommonCopper::3
(00203DE5)	co_Outpost_Harvester_Gas_Xenon_02	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterGas_Xenon_02_Med	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResMfg_Tier02_MolecularSieve::{2, <None>}, ResMfg_Tier01_AdaptiveFrame::{3, <None>}, ResMfg_Tier01_ReactiveGauge::{2, <None>}, ResInorgRareVanadium::{4, <None>}		OutpostCategoryHarvesters	ResMfg_Tier02_MolecularSieve::2, ResMfg_Tier01_AdaptiveFrame::3, ResMfg_Tier01_ReactiveGauge::2, ResInorgRareVanadium::4
(00203DE4)	co_Outpost_Harvester_Gas_Xenon_03	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterGas_Xenon_03_Large	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResMfg_Tier03_SubstrateMolecularSieve::{2, <None>}, ResMfg_Tier01_AdaptiveFrame::{5, <None>}, ResMfg_Tier01_ReactiveGauge::{3, <None>}, ResInorgRareVanadium::{6, <None>}		OutpostCategoryHarvesters	ResMfg_Tier03_SubstrateMolecularSieve::2, ResMfg_Tier01_AdaptiveFrame::5, ResMfg_Tier01_ReactiveGauge::3, ResInorgRareVanadium::6
(00203D6D)	co_Outpost_Harvester_Liquid_Caesium	None	false	false	None	Default	None	Recipe Filters[0]::OutpostCategoryHarvesters [id:0x00008406]		0	OutpostCategoryHarvesters		false	OutpostHarvesterLiquid_CaesiumList	false	Filter	1	true	true	19.5000	Tier 0	false		ResInorgCommonAluminum::{5, <None>}, ResInorgCommonNickel::{4, <None>}, ResInorgCommonIron::{3, <None>}		OutpostCategoryHarvesters	ResInorgCommonAluminum::5, ResInorgCommonNickel::4, ResInorgCommonIron::3
(0006ACB4)	co_Outpost_Harvester_Liquid_Caesium_01	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterLiquid_Caesium_01	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResInorgCommonAluminum::{5, <None>}, ResInorgCommonNickel::{4, <None>}, ResInorgCommonIron::{3, <None>}		OutpostCategoryHarvesters	ResInorgCommonAluminum::5, ResInorgCommonNickel::4, ResInorgCommonIron::3
(00203DB7)	co_Outpost_Harvester_Liquid_Caesium_02	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterLiquid_Caesium_02_Med	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResMfg_Tier02_MolecularSieve::{2, <None>}, ResMfg_Tier01_AdaptiveFrame::{3, <None>}, ResMfg_Tier01_AusteniticManifold::{3, <None>}, ResInorgRareTitanium::{4, <None>}		OutpostCategoryHarvesters	ResMfg_Tier02_MolecularSieve::2, ResMfg_Tier01_AdaptiveFrame::3, ResMfg_Tier01_AusteniticManifold::3, ResInorgRareTitanium::4
(00203DB6)	co_Outpost_Harvester_Liquid_Caesium_03	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterLiquid_Caesium_03_Large	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResMfg_Tier03_SubstrateMolecularSieve::{2, <None>}, ResMfg_Tier01_AdaptiveFrame::{5, <None>}, ResMfg_Tier03_VerylManifold::{3, <None>}, ResInorgRareTitanium::{6, <None>}		OutpostCategoryHarvesters	ResMfg_Tier03_SubstrateMolecularSieve::2, ResMfg_Tier01_AdaptiveFrame::5, ResMfg_Tier03_VerylManifold::3, ResInorgRareTitanium::6
(00203DC3)	co_Outpost_Harvester_Liquid_CarboxylicAcids	None	false	false	None	Default	None	Recipe Filters[0]::OutpostCategoryHarvesters [id:0x00008406]		0	OutpostCategoryHarvesters		false	OutpostHarvesterLiquid_CarboxylicAcidsList	false	Filter	1	true	true	16.0000	Tier 0	false		ResInorgCommonAluminum::{5, <None>}, ResInorgCommonNickel::{4, <None>}, ResInorgCommonIron::{3, <None>}		OutpostCategoryHarvesters	ResInorgCommonAluminum::5, ResInorgCommonNickel::4, ResInorgCommonIron::3
(0006ACB8)	co_Outpost_Harvester_Liquid_CarboxylicAcids_01	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterLiquid_CarboxylicAcids_01	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResInorgCommonAluminum::{5, <None>}, ResInorgCommonNickel::{4, <None>}, ResInorgCommonIron::{3, <None>}		OutpostCategoryHarvesters	ResInorgCommonAluminum::5, ResInorgCommonNickel::4, ResInorgCommonIron::3
(00203DD5)	co_Outpost_Harvester_Liquid_CarboxylicAcids_02	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterLiquid_CarboxylicAcids_02_Med	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResMfg_Tier02_MolecularSieve::{2, <None>}, ResMfg_Tier01_AdaptiveFrame::{3, <None>}, ResMfg_Tier01_AusteniticManifold::{3, <None>}, ResInorgRareTitanium::{4, <None>}		OutpostCategoryHarvesters	ResMfg_Tier02_MolecularSieve::2, ResMfg_Tier01_AdaptiveFrame::3, ResMfg_Tier01_AusteniticManifold::3, ResInorgRareTitanium::4
(00203DD4)	co_Outpost_Harvester_Liquid_CarboxylicAcids_03	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterLiquid_CarboxylicAcids_03_Large	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResMfg_Tier03_SubstrateMolecularSieve::{2, <None>}, ResMfg_Tier01_AdaptiveFrame::{5, <None>}, ResMfg_Tier03_VerylManifold::{3, <None>}, ResInorgRareTitanium::{6, <None>}		OutpostCategoryHarvesters	ResMfg_Tier03_SubstrateMolecularSieve::2, ResMfg_Tier01_AdaptiveFrame::5, ResMfg_Tier03_VerylManifold::3, ResInorgRareTitanium::6
(00203DC2)	co_Outpost_Harvester_Liquid_Chlorosilanes	None	false	false	None	Default	None	Recipe Filters[0]::OutpostCategoryHarvesters [id:0x00008406]		0	OutpostCategoryHarvesters		false	OutpostHarvesterLiquid_ChlorosilanesList	false	Filter	1	true	true	16.2500	Tier 0	false		ResInorgCommonAluminum::{5, <None>}, ResInorgCommonNickel::{4, <None>}, ResInorgCommonIron::{3, <None>}		OutpostCategoryHarvesters	ResInorgCommonAluminum::5, ResInorgCommonNickel::4, ResInorgCommonIron::3
(0006ACB3)	co_Outpost_Harvester_Liquid_Chlorosilanes_01	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterLiquid_Chlorosilanes_01	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResInorgCommonAluminum::{5, <None>}, ResInorgCommonNickel::{4, <None>}, ResInorgCommonIron::{3, <None>}		OutpostCategoryHarvesters	ResInorgCommonAluminum::5, ResInorgCommonNickel::4, ResInorgCommonIron::3
(00203DD3)	co_Outpost_Harvester_Liquid_Chlorosilanes_02	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterLiquid_Chlorosilanes_02_Med	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResMfg_Tier02_MolecularSieve::{2, <None>}, ResMfg_Tier01_AdaptiveFrame::{3, <None>}, ResMfg_Tier01_AusteniticManifold::{3, <None>}, ResInorgRareTitanium::{4, <None>}		OutpostCategoryHarvesters	ResMfg_Tier02_MolecularSieve::2, ResMfg_Tier01_AdaptiveFrame::3, ResMfg_Tier01_AusteniticManifold::3, ResInorgRareTitanium::4
(00203DD2)	co_Outpost_Harvester_Liquid_Chlorosilanes_03	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterLiquid_Chlorosilanes_03_Large	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResMfg_Tier03_SubstrateMolecularSieve::{2, <None>}, ResMfg_Tier01_AdaptiveFrame::{5, <None>}, ResMfg_Tier03_VerylManifold::{3, <None>}, ResInorgRareTitanium::{6, <None>}		OutpostCategoryHarvesters	ResMfg_Tier03_SubstrateMolecularSieve::2, ResMfg_Tier01_AdaptiveFrame::5, ResMfg_Tier03_VerylManifold::3, ResInorgRareTitanium::6
(00203DC1)	co_Outpost_Harvester_Liquid_IonicLiquids	None	false	false	None	Default	None	Recipe Filters[0]::OutpostCategoryHarvesters [id:0x00008406]		0	OutpostCategoryHarvesters		false	OutpostHarvesterLiquid_IonicLiquidList	false	Filter	1	true	true	16.3125	Tier 0	false		ResInorgCommonAluminum::{5, <None>}, ResInorgCommonNickel::{4, <None>}, ResInorgCommonIron::{3, <None>}		OutpostCategoryHarvesters	ResInorgCommonAluminum::5, ResInorgCommonNickel::4, ResInorgCommonIron::3
(0006ACB6)	co_Outpost_Harvester_Liquid_IonicLiquids_01	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterLiquid_IonicLiquids_01	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResInorgCommonAluminum::{5, <None>}, ResInorgCommonNickel::{4, <None>}, ResInorgCommonIron::{3, <None>}		OutpostCategoryHarvesters	ResInorgCommonAluminum::5, ResInorgCommonNickel::4, ResInorgCommonIron::3
(00203DD1)	co_Outpost_Harvester_Liquid_IonicLiquids_02	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterLiquid_IonicLiquids_02_Med	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResMfg_Tier02_MolecularSieve::{2, <None>}, ResMfg_Tier01_AdaptiveFrame::{3, <None>}, ResMfg_Tier01_AusteniticManifold::{3, <None>}, ResInorgRareTitanium::{4, <None>}		OutpostCategoryHarvesters	ResMfg_Tier02_MolecularSieve::2, ResMfg_Tier01_AdaptiveFrame::3, ResMfg_Tier01_AusteniticManifold::3, ResInorgRareTitanium::4
(00203DD0)	co_Outpost_Harvester_Liquid_IonicLiquids_03	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterLiquid_IonicLiquids_03_Large	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResMfg_Tier03_SubstrateMolecularSieve::{2, <None>}, ResMfg_Tier01_AdaptiveFrame::{5, <None>}, ResMfg_Tier03_VerylManifold::{3, <None>}, ResInorgRareTitanium::{6, <None>}		OutpostCategoryHarvesters	ResMfg_Tier03_SubstrateMolecularSieve::2, ResMfg_Tier01_AdaptiveFrame::5, ResMfg_Tier03_VerylManifold::3, ResInorgRareTitanium::6
(00203DC0)	co_Outpost_Harvester_Liquid_Mercury	None	false	false	None	Default	None	Recipe Filters[0]::OutpostCategoryHarvesters [id:0x00008406]		0	OutpostCategoryHarvesters		false	OutpostHarvesterLiquid_MercuryList	false	Filter	1	true	true	16.3750	Tier 0	false		ResInorgCommonAluminum::{5, <None>}, ResInorgCommonNickel::{4, <None>}, ResInorgCommonIron::{3, <None>}		OutpostCategoryHarvesters	ResInorgCommonAluminum::5, ResInorgCommonNickel::4, ResInorgCommonIron::3
(0027C49C)	co_Outpost_Harvester_Liquid_Mercury_01	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterLiquid_Mercury_01	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResInorgCommonAluminum::{5, <None>}, ResInorgCommonNickel::{4, <None>}, ResInorgCommonIron::{3, <None>}		OutpostCategoryHarvesters	ResInorgCommonAluminum::5, ResInorgCommonNickel::4, ResInorgCommonIron::3
(00203DCF)	co_Outpost_Harvester_Liquid_Mercury_02	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterLiquid_Mercury_02_Med	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResMfg_Tier02_MolecularSieve::{2, <None>}, ResMfg_Tier01_AdaptiveFrame::{3, <None>}, ResMfg_Tier01_AusteniticManifold::{3, <None>}, ResInorgRareTitanium::{4, <None>}		OutpostCategoryHarvesters	ResMfg_Tier02_MolecularSieve::2, ResMfg_Tier01_AdaptiveFrame::3, ResMfg_Tier01_AusteniticManifold::3, ResInorgRareTitanium::4
(00203DCE)	co_Outpost_Harvester_Liquid_Mercury_03	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterLiquid_Mercury_03_Large	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResMfg_Tier03_SubstrateMolecularSieve::{2, <None>}, ResMfg_Tier01_AdaptiveFrame::{5, <None>}, ResMfg_Tier03_VerylManifold::{3, <None>}, ResInorgRareTitanium::{6, <None>}		OutpostCategoryHarvesters	ResMfg_Tier03_SubstrateMolecularSieve::2, ResMfg_Tier01_AdaptiveFrame::5, ResMfg_Tier03_VerylManifold::3, ResInorgRareTitanium::6
(0020275B)	co_Outpost_Harvester_Liquid_Tasine	None	false	false	None	Default	None	Recipe Filters[0]::OutpostCategoryHarvesters [id:0x00008406]		0	OutpostCategoryHarvesters		false	OutpostHarvesterLiquid_TasineList	false	Filter	1	true	true	16.4375	Tier 0	false		ResInorgCommonAluminum::{5, <None>}, ResInorgCommonNickel::{4, <None>}, ResInorgCommonIron::{3, <None>}		OutpostCategoryHarvesters	ResInorgCommonAluminum::5, ResInorgCommonNickel::4, ResInorgCommonIron::3
(00202F48)	co_Outpost_Harvester_Liquid_Tasine_01	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterLiquid_Tasine_01	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResInorgCommonAluminum::{5, <None>}, ResInorgCommonNickel::{4, <None>}, ResInorgCommonIron::{3, <None>}		OutpostCategoryHarvesters	ResInorgCommonAluminum::5, ResInorgCommonNickel::4, ResInorgCommonIron::3
(00202769)	co_Outpost_Harvester_Liquid_Tasine_02	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterLiquid_Tasine_02_Med	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResMfg_Tier02_MolecularSieve::{2, <None>}, ResMfg_Tier01_AdaptiveFrame::{3, <None>}, ResMfg_Tier01_AusteniticManifold::{3, <None>}, ResInorgRareTitanium::{4, <None>}		OutpostCategoryHarvesters	ResMfg_Tier02_MolecularSieve::2, ResMfg_Tier01_AdaptiveFrame::3, ResMfg_Tier01_AusteniticManifold::3, ResInorgRareTitanium::4
(00202768)	co_Outpost_Harvester_Liquid_Tasine_03	None	false	false	None	Default	None			0	OutpostCategoryHarvesters		false	OutpostHarvesterLiquid_Tasine_03_Large	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResMfg_Tier03_SubstrateMolecularSieve::{2, <None>}, ResMfg_Tier01_AdaptiveFrame::{5, <None>}, ResMfg_Tier03_VerylManifold::{3, <None>}, ResInorgRareTitanium::{6, <None>}		OutpostCategoryHarvesters	ResMfg_Tier03_SubstrateMolecularSieve::2, ResMfg_Tier01_AdaptiveFrame::5, ResMfg_Tier03_VerylManifold::3, ResInorgRareTitanium::6
